node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABD1	TFB4	4932.YBR236C	4932.YPR056W	0	0	0	0	0	0	0.5	0.501	0.74
ABD1	SGV1	4932.YBR236C	4932.YPR161C	0	0	0	0	0	0.296	0	0.664	0.753
ABD1	CBC2	4932.YBR236C	4932.YPL178W	0	0	0	0	0	0	0.54	0.486	0.753
ABD1	RPB2	4932.YBR236C	4932.YOR151C	0	0	0	0	0	0.605	0.5	0.047	0.795
ABD1	KIN28	4932.YBR236C	4932.YDL108W	0	0	0	0	0	0.057	0.5	0.697	0.844
ABD1	RPO21	4932.YBR236C	4932.YDL140C	0	0	0	0	0	0.62	0.5	0.432	0.882
ABD1	SPT5	4932.YBR236C	4932.YML010W	0	0	0	0	0	0.704	0.8	0.628	0.976
ABD1	CEG1	4932.YBR236C	4932.YGL130W	0	0	0	0	0	0.19	0.92	0.968	0.997
ACT1	CDC15	4932.YFL039C	4932.YAR019C	0	0	0	0	0	0.156	0	0.715	0.749
ACT1	HTA2	4932.YFL039C	4932.YBL003C	0	0	0	0	0	0.849	0	0.151	0.866
ACT1	HHF1	4932.YFL039C	4932.YBR009C	0	0	0	0	0	0.91	0	0.669	0.969
ACT1	HHT1	4932.YFL039C	4932.YBR010W	0	0	0	0	0	0.91	0	0.907	0.991
ACT1	CDC28	4932.YFL039C	4932.YBR160W	0	0	0	0	0	0.122	0	0.901	0.909
ACT1	CHK1	4932.YFL039C	4932.YBR274W	0	0	0	0	0	0.057	0	0.833	0.836
ACT1	NHP10	4932.YFL039C	4932.YDL002C	0	0	0	0	0	0.85	0.9	0.487	0.991
ACT1	RVB1	4932.YFL039C	4932.YDR190C	0	0	0	0	0	0.906	0.9	0.901	0.998
ACT1	HTB1	4932.YFL039C	4932.YDR224C	0	0	0	0	0	0.566	0	0.58	0.81
ACT1	IES6	4932.YFL039C	4932.YEL044W	0	0	0	0	0	0.849	0.72	0.395	0.972
ACT1	BIM1	4932.YFL039C	4932.YER016W	0	0	0	0	0	0.13	0	0.769	0.79
ACT1	IES5	4932.YFL039C	4932.YER092W	0	0	0	0	0	0.796	0.72	0.26	0.954
ACT1	IES1	4932.YFL039C	4932.YFL013C	0	0	0	0	0	0.835	0.9	0.393	0.989
ACT1	TUB2	4932.YFL039C	4932.YFL037W	0	0	0	0	0	0.344	0	0.981	0.987
ACT1	HSH155	4932.YFL039C	4932.YMR288W	0	0	0	0	0	0.597	0	0.294	0.703
ACT1	DBF2	4932.YFL039C	4932.YGR092W	0	0	0	0	0	0.238	0	0.636	0.711
ACT1	ARP9	4932.YFL039C	4932.YMR033W	0	0	0	0	0	0.103	0.4	0.51	0.713
ACT1	DBP5	4932.YFL039C	4932.YOR046C	0	0	0	0	0	0	0	0.759	0.759
ACT1	SLT2	4932.YFL039C	4932.YHR030C	0	0	0	0	0	0.341	0	0.667	0.771
ACT1	SWE1	4932.YFL039C	4932.YJL187C	0	0	0	0	0	0.072	0	0.778	0.785
ACT1	CSE4	4932.YFL039C	4932.YKL049C	0	0	0	0	0	0.474	0	0.481	0.715
ACT1	ARP7	4932.YFL039C	4932.YPR034W	0	0	0	0.612	0	0.404	0.54	0.296	0.79
ACT1	STH1	4932.YFL039C	4932.YIL126W	0	0	0	0	0	0.657	0	0.503	0.822
ACT1	TUB3	4932.YFL039C	4932.YML124C	0	0	0	0	0	0.342	0.4	0.653	0.851
ACT1	HTZ1	4932.YFL039C	4932.YOL012C	0	0	0	0	0	0.807	0	0.549	0.909
ACT1	DYN1	4932.YFL039C	4932.YKR054C	0	0	0	0	0	0.309	0	0.876	0.911
ACT1	SNF2	4932.YFL039C	4932.YOR290C	0	0	0	0	0	0.668	0	0.758	0.916
ACT1	TUB1	4932.YFL039C	4932.YML085C	0	0	0	0	0	0.436	0.4	0.654	0.873
ACT1	KAR9	4932.YFL039C	4932.YPL269W	0	0	0	0	0	0.046	0	0.93	0.93
ACT1	HHF2	4932.YFL039C	4932.YNL030W	0	0	0	0	0	0.852	0	0.669	0.949
ACT1	JNM1	4932.YFL039C	4932.YMR294W	0	0	0	0	0	0.906	0	0.599	0.961
ACT1	EAF3	4932.YFL039C	4932.YPR023C	0	0	0	0	0	0.674	0.9	0.151	0.969
ACT1	BDF1	4932.YFL039C	4932.YLR399C	0	0	0	0	0	0.812	0.9	0.36	0.986
ACT1	ARP5	4932.YFL039C	4932.YNL059C	0	0	0	0.646	0	0.857	0.9	0.23	0.988
ACT1	IES3	4932.YFL039C	4932.YLR052W	0	0	0	0	0	0.822	0.9	0.414	0.988
ACT1	HHT2	4932.YFL039C	4932.YNL031C	0	0	0	0	0	0.851	0	0.907	0.985
ACT1	TAF14	4932.YFL039C	4932.YPL129W	0	0	0	0	0	0.852	0.9	0.682	0.994
ACT1	EAF6	4932.YFL039C	4932.YJR082C	0	0	0	0	0	0.947	0.9	0.158	0.995
ACT1	YNG2	4932.YFL039C	4932.YHR090C	0	0	0	0	0	0.946	0.9	0.189	0.995
ACT1	MYO2	4932.YFL039C	4932.YOR326W	0	0	0	0	0	0.882	0	0.989	0.998
ACT1	ESA1	4932.YFL039C	4932.YOR244W	0	0	0	0	0	0.98	0.9	0.19	0.998
ACT1	IES4	4932.YFL039C	4932.YOR189W	0	0	0	0	0	0.982	0.9	0.614	0.999
ACT1	RVB2	4932.YFL039C	4932.YPL235W	0	0	0	0	0	0.902	0.9	0.905	0.998
ACT1	ARP8	4932.YFL039C	4932.YOR141C	0	0	0	0	0	0.998	0.72	0.501	0.999
ACT1	INO80	4932.YFL039C	4932.YGL150C	0	0	0	0	0	0.992	0.9	0.335	0.999
ACT1	ARP4	4932.YFL039C	4932.YJL081C	0	0	0	0.734	0	0.998	0.9	0.836	0.999
ACT1	SWC4	4932.YFL039C	4932.YGR002C	0	0	0	0	0	0.986	0.9	0.664	0.999
ARP4	HTA2	4932.YJL081C	4932.YBL003C	0	0	0	0	0	0.941	0	0.058	0.942
ARP4	HHF1	4932.YJL081C	4932.YBR009C	0	0	0	0	0	0.942	0	0.227	0.953
ARP4	HHT1	4932.YJL081C	4932.YBR010W	0	0	0	0	0	0.953	0	0.299	0.966
ARP4	SNF5	4932.YJL081C	4932.YBR289W	0	0	0	0	0	0.906	0.54	0.323	0.968
ARP4	NHP10	4932.YJL081C	4932.YDL002C	0	0	0	0	0	0.853	0.9	0.82	0.997
ARP4	RVB1	4932.YJL081C	4932.YDR190C	0	0	0	0	0	0.941	0.9	0.96	0.999
ARP4	HTA1	4932.YJL081C	4932.YDR225W	0	0	0	0	0	0.726	0	0.058	0.731
ARP4	IES6	4932.YJL081C	4932.YEL044W	0	0	0	0	0	0.818	0.72	0.822	0.99
ARP4	IES5	4932.YJL081C	4932.YER092W	0	0	0	0	0	0.766	0.72	0.699	0.978
ARP4	IES1	4932.YJL081C	4932.YFL013C	0	0	0	0	0	0.716	0.9	0.7	0.99
ARP4	INO80	4932.YJL081C	4932.YGL150C	0	0	0	0	0	0.992	0.9	0.168	0.999
ARP4	SWC4	4932.YJL081C	4932.YGR002C	0	0	0	0	0	0.997	0.9	0.93	0.999
ARP4	YNG2	4932.YJL081C	4932.YHR090C	0	0	0	0	0	0.969	0.9	0.686	0.998
ARP4	STH1	4932.YJL081C	4932.YIL126W	0	0	0	0	0	0.909	0	0.314	0.934
ARP4	HHO1	4932.YJL081C	4932.YPL127C	0	0	0	0	0	0.612	0	0.3	0.716
ARP4	RSC2	4932.YJL081C	4932.YLR357W	0	0	0	0	0	0.662	0	0.281	0.746
ARP4	RSC4	4932.YJL081C	4932.YKR008W	0	0	0	0	0	0.706	0	0.281	0.779
ARP4	HHF2	4932.YJL081C	4932.YNL030W	0	0	0	0	0	0.86	0	0.227	0.887
ARP4	HHT2	4932.YJL081C	4932.YNL031C	0	0	0	0	0	0.854	0	0.299	0.893
ARP4	ARP9	4932.YJL081C	4932.YMR033W	0	0	0	0	0	0.377	0.54	0.817	0.943
ARP4	HTZ1	4932.YJL081C	4932.YOL012C	0	0	0	0	0	0.883	0	0.489	0.938
ARP4	SNF12	4932.YJL081C	4932.YNR023W	0	0	0	0	0	0.816	0.54	0.397	0.944
ARP4	SWI3	4932.YJL081C	4932.YJL176C	0	0	0	0	0	0.815	0.54	0.619	0.964
ARP4	BDF1	4932.YJL081C	4932.YLR399C	0	0	0	0	0	0.596	0.9	0.471	0.976
ARP4	SNF2	4932.YJL081C	4932.YOR290C	0	0	0	0	0	0.916	0.54	0.492	0.978
ARP4	IES3	4932.YJL081C	4932.YLR052W	0	0	0	0	0	0.756	0.9	0.693	0.991
ARP4	TAF14	4932.YJL081C	4932.YPL129W	0	0	0	0	0	0.786	0.9	0.692	0.992
ARP4	EAF3	4932.YJL081C	4932.YPR023C	0	0	0	0	0	0.868	0.9	0.619	0.994
ARP4	ARP5	4932.YJL081C	4932.YNL059C	0	0	0	0	0	0.871	0.9	0.816	0.997
ARP4	EAF6	4932.YJL081C	4932.YJR082C	0	0	0	0	0	0.948	0.9	0.721	0.998
ARP4	ESA1	4932.YJL081C	4932.YOR244W	0	0	0	0	0	0.987	0.9	0.453	0.999
ARP4	ARP8	4932.YJL081C	4932.YOR141C	0	0	0	0	0	0.998	0.72	0.771	0.999
ARP4	RVB2	4932.YJL081C	4932.YPL235W	0	0	0	0	0	0.931	0.9	0.958	0.999
ARP4	IES4	4932.YJL081C	4932.YOR189W	0	0	0	0	0	0.978	0.9	0.7	0.999
ARP5	HTB2	4932.YNL059C	4932.YBL002W	0	0	0	0	0	0.79	0	0.049	0.791
ARP5	HTA2	4932.YNL059C	4932.YBL003C	0	0	0	0	0	0.803	0	0	0.803
ARP5	HHT1	4932.YNL059C	4932.YBR010W	0	0	0	0	0	0.785	0	0.111	0.8
ARP5	NHP10	4932.YNL059C	4932.YDL002C	0	0	0	0	0	0.755	0.9	0.72	0.992
ARP5	RVB1	4932.YNL059C	4932.YDR190C	0	0	0	0	0	0.993	0.9	0.815	0.999
ARP5	HTB1	4932.YNL059C	4932.YDR224C	0	0	0	0	0	0.916	0	0.049	0.917
ARP5	HTA1	4932.YNL059C	4932.YDR225W	0	0	0	0	0	0.84	0	0	0.84
ARP5	IES6	4932.YNL059C	4932.YEL044W	0	0	0	0	0	0.991	0.72	0.9	0.999
ARP5	IES5	4932.YNL059C	4932.YER092W	0	0	0	0	0	0.675	0.72	0.759	0.976
ARP5	IES1	4932.YNL059C	4932.YFL013C	0	0	0	0	0	0.83	0.9	0.719	0.994
ARP5	INO80	4932.YNL059C	4932.YGL150C	0	0	0	0	0	0.972	0.9	0.165	0.997
ARP5	SWC4	4932.YNL059C	4932.YGR002C	0	0	0	0	0	0	0.9	0	0.9
ARP5	CSE4	4932.YNL059C	4932.YKL049C	0	0	0	0	0	0.785	0	0	0.785
ARP5	IES3	4932.YNL059C	4932.YLR052W	0	0	0	0	0	0.682	0.9	0.694	0.989
ARP5	BDF1	4932.YNL059C	4932.YLR399C	0	0	0	0	0	0.178	0.9	0.172	0.925
ARP5	HHT2	4932.YNL059C	4932.YNL031C	0	0	0	0	0	0.785	0	0.111	0.8
ARP5	IES4	4932.YNL059C	4932.YOR189W	0	0	0	0	0	0.292	0.9	0.605	0.969
ARP5	TAF14	4932.YNL059C	4932.YPL129W	0	0	0	0	0	0.626	0.9	0.48	0.978
ARP5	ARP8	4932.YNL059C	4932.YOR141C	0	0	0	0	0	0.909	0.72	0.91	0.997
ARP5	RVB2	4932.YNL059C	4932.YPL235W	0	0	0	0	0	0.993	0.9	0.785	0.999
ARP7	HTA2	4932.YPR034W	4932.YBL003C	0	0	0	0	0	0.83	0	0.057	0.833
ARP7	HHF1	4932.YPR034W	4932.YBR009C	0	0	0	0	0	0.881	0	0.243	0.906
ARP7	HHT1	4932.YPR034W	4932.YBR010W	0	0	0	0	0	0.927	0	0.625	0.971
ARP7	SNF5	4932.YPR034W	4932.YBR289W	0	0	0	0	0	0.984	0.9	0.962	0.999
ARP7	SNF11	4932.YPR034W	4932.YDR073W	0	0	0	0	0	0.625	0.9	0.893	0.995
ARP7	RVB1	4932.YPR034W	4932.YDR190C	0	0	0	0	0	0.612	0.54	0.605	0.923
ARP7	HTA1	4932.YPR034W	4932.YDR225W	0	0	0	0	0	0.865	0	0.057	0.867
ARP7	SWP82	4932.YPR034W	4932.YFL049W	0	0	0	0	0	0.952	0.9	0.969	0.999
ARP7	SWC4	4932.YPR034W	4932.YGR002C	0	0	0	0	0	0.323	0.54	0.538	0.843
ARP7	RTT102	4932.YPR034W	4932.YGR275W	0	0	0	0	0	0.989	0.9	0.991	0.999
ARP7	SNF6	4932.YPR034W	4932.YHL025W	0	0	0	0	0	0.979	0.9	0.973	0.999
ARP7	STH1	4932.YPR034W	4932.YIL126W	0	0	0	0	0	0.989	0.9	0.906	0.999
ARP7	SWI3	4932.YPR034W	4932.YJL176C	0	0	0	0	0	0.98	0.9	0.948	0.999
ARP7	RSC4	4932.YPR034W	4932.YKR008W	0	0	0	0	0	0.979	0.9	0.893	0.999
ARP7	RSC2	4932.YPR034W	4932.YLR357W	0	0	0	0	0	0.985	0.9	0.884	0.999
ARP7	ARP9	4932.YPR034W	4932.YMR033W	0	0	0	0	0	0.992	0.9	0.999	0.999
ARP7	HHF2	4932.YPR034W	4932.YNL030W	0	0	0	0	0	0.831	0	0.243	0.866
ARP7	HHT2	4932.YPR034W	4932.YNL031C	0	0	0	0	0	0.83	0	0.625	0.933
ARP7	SNF12	4932.YPR034W	4932.YNR023W	0	0	0	0	0	0.961	0.9	0.976	0.999
ARP7	ARP8	4932.YPR034W	4932.YOR141C	0	0	0	0	0	0.532	0	0.712	0.859
ARP7	SNF2	4932.YPR034W	4932.YOR290C	0	0	0	0	0	0.993	0.9	0.972	0.999
ARP7	SWI1	4932.YPR034W	4932.YPL016W	0	0	0	0	0	0.967	0.9	0.922	0.999
ARP7	TAF14	4932.YPR034W	4932.YPL129W	0	0	0	0	0	0.761	0.9	0.941	0.998
ARP7	RVB2	4932.YPR034W	4932.YPL235W	0	0	0	0	0	0.573	0.54	0.751	0.946
ARP7	EAF3	4932.YPR034W	4932.YPR023C	0	0	0	0	0	0.268	0.54	0.195	0.705
ARP7	NHP6A	4932.YPR034W	4932.YPR052C	0	0	0	0	0	0.308	0	0.852	0.893
ARP8	HHF1	4932.YOR141C	4932.YBR009C	0	0	0	0	0	0.665	0	0.178	0.713
ARP8	HHT1	4932.YOR141C	4932.YBR010W	0	0	0	0	0	0.817	0	0.216	0.85
ARP8	NHP10	4932.YOR141C	4932.YDL002C	0	0	0	0	0	0.876	0.72	0.714	0.989
ARP8	RVB1	4932.YOR141C	4932.YDR190C	0	0	0	0	0	0.895	0.72	0.655	0.989
ARP8	IES6	4932.YOR141C	4932.YEL044W	0	0	0	0	0	0.925	0.72	0.832	0.996
ARP8	IES5	4932.YOR141C	4932.YER092W	0	0	0	0	0	0.847	0.72	0.603	0.981
ARP8	IES1	4932.YOR141C	4932.YFL013C	0	0	0	0	0	0.839	0.72	0.742	0.987
ARP8	INO80	4932.YOR141C	4932.YGL150C	0	0	0	0	0	0.993	0.72	0.057	0.998
ARP8	SWC4	4932.YOR141C	4932.YGR002C	0	0	0	0	0	0.314	0.72	0.219	0.837
ARP8	IES3	4932.YOR141C	4932.YLR052W	0	0	0	0	0	0.803	0.72	0.814	0.988
ARP8	BDF1	4932.YOR141C	4932.YLR399C	0	0	0	0	0	0.178	0.72	0.088	0.771
ARP8	ARP9	4932.YOR141C	4932.YMR033W	0	0	0	0	0	0	0	0.765	0.765
ARP8	HTZ1	4932.YOR141C	4932.YOL012C	0	0	0	0	0	0.68	0	0.432	0.811
ARP8	TAF14	4932.YOR141C	4932.YPL129W	0	0	0	0	0	0.707	0.72	0.696	0.972
ARP8	RVB2	4932.YOR141C	4932.YPL235W	0	0	0	0	0	0.932	0.72	0.588	0.991
ARP8	IES4	4932.YOR141C	4932.YOR189W	0	0	0	0	0	0.979	0.72	0.752	0.998
ARP9	HTA2	4932.YMR033W	4932.YBL003C	0	0	0	0	0	0.891	0	0.063	0.894
ARP9	HHF1	4932.YMR033W	4932.YBR009C	0	0	0	0	0	0.932	0	0.135	0.939
ARP9	HHT1	4932.YMR033W	4932.YBR010W	0	0	0	0	0	0.929	0	0.252	0.945
ARP9	SNF5	4932.YMR033W	4932.YBR289W	0	0	0	0	0	0.972	0.9	0.903	0.999
ARP9	SNF11	4932.YMR033W	4932.YDR073W	0	0	0	0	0	0.51	0.9	0.765	0.987
ARP9	HTA1	4932.YMR033W	4932.YDR225W	0	0	0	0	0	0.83	0	0.063	0.834
ARP9	SWP82	4932.YMR033W	4932.YFL049W	0	0	0	0	0	0.948	0.9	0.888	0.999
ARP9	RTT102	4932.YMR033W	4932.YGR275W	0	0	0	0	0	0.988	0.9	0.959	0.999
ARP9	SNF6	4932.YMR033W	4932.YHL025W	0	0	0	0	0	0.973	0.9	0.717	0.999
ARP9	STH1	4932.YMR033W	4932.YIL126W	0	0	0	0	0	0.989	0.9	0.885	0.999
ARP9	SWI3	4932.YMR033W	4932.YJL176C	0	0	0	0	0	0.975	0.9	0.889	0.999
ARP9	RSC4	4932.YMR033W	4932.YKR008W	0	0	0	0	0	0.979	0.9	0.794	0.999
ARP9	RSC2	4932.YMR033W	4932.YLR357W	0	0	0	0	0	0.987	0.9	0.802	0.999
ARP9	HHF2	4932.YMR033W	4932.YNL030W	0	0	0	0	0	0.831	0	0.135	0.847
ARP9	HHT2	4932.YMR033W	4932.YNL031C	0	0	0	0	0	0.83	0	0.253	0.868
ARP9	NHP6A	4932.YMR033W	4932.YPR052C	0	0	0	0	0	0.553	0	0.837	0.924
ARP9	TAF14	4932.YMR033W	4932.YPL129W	0	0	0	0	0	0.669	0.9	0.824	0.993
ARP9	SNF12	4932.YMR033W	4932.YNR023W	0	0	0	0	0	0.941	0.9	0.922	0.999
ARP9	SNF2	4932.YMR033W	4932.YOR290C	0	0	0	0	0	0.992	0.9	0.959	0.999
ARP9	SWI1	4932.YMR033W	4932.YPL016W	0	0	0	0	0	0.965	0.9	0.903	0.999
ARX1	NUP2	4932.YDR101C	4932.YLR335W	0	0	0	0	0	0.7	0	0.09	0.715
ARX1	GLE2	4932.YDR101C	4932.YER107C	0	0	0	0	0	0.727	0	0.357	0.816
ARX1	NUP116	4932.YDR101C	4932.YMR047C	0	0	0	0	0	0.727	0	0.368	0.82
ARX1	NUP100	4932.YDR101C	4932.YKL068W	0	0	0	0	0	0.783	0	0.204	0.82
ARX1	CRM1	4932.YDR101C	4932.YGR218W	0	0	0	0	0	0.31	0	0.793	0.851
ARX1	MTR2	4932.YDR101C	4932.YKL186C	0	0	0	0	0	0.853	0	0.876	0.98
ARX1	MEX67	4932.YDR101C	4932.YPL169C	0	0	0	0	0	0.911	0	0.928	0.993
ARX1	NMD3	4932.YDR101C	4932.YHR170W	0	0	0	0	0	0.997	0	0.945	0.999
ASF1	HTA2	4932.YJL115W	4932.YBL003C	0	0	0	0	0	0.42	0	0.559	0.733
ASF1	MCM2	4932.YJL115W	4932.YBL023C	0	0	0	0	0	0.931	0	0.802	0.985
ASF1	HHF1	4932.YJL115W	4932.YBR009C	0	0	0	0	0	0.999	0	0.839	0.999
ASF1	HHT1	4932.YJL115W	4932.YBR010W	0	0	0	0	0	0.999	0	0.956	0.999
ASF1	MEC1	4932.YJL115W	4932.YBR136W	0	0	0	0	0	0.636	0	0.394	0.77
ASF1	MRC1	4932.YJL115W	4932.YCL061C	0	0	0	0	0	0.669	0	0.446	0.808
ASF1	SIR2	4932.YJL115W	4932.YDL042C	0	0	0	0	0	0.65	0	0.64	0.868
ASF1	DUN1	4932.YJL115W	4932.YDL101C	0	0	0	0	0	0.608	0	0.439	0.77
ASF1	HTB1	4932.YJL115W	4932.YDR224C	0	0	0	0	0	0.683	0	0.63	0.877
ASF1	HTA1	4932.YJL115W	4932.YDR225W	0	0	0	0	0	0.447	0	0.726	0.842
ASF1	HAT2	4932.YJL115W	4932.YEL056W	0	0	0	0	0	0.699	0	0.575	0.866
ASF1	RAD51	4932.YJL115W	4932.YER095W	0	0	0	0	0	0.482	0	0.491	0.725
ASF1	CHD1	4932.YJL115W	4932.YER164W	0	0	0	0	0	0.253	0	0.802	0.846
ASF1	SPT16	4932.YJL115W	4932.YGL207W	0	0	0	0	0	0.6	0	0.716	0.881
ASF1	GCN5	4932.YJL115W	4932.YGR252W	0	0	0	0	0	0.699	0	0.863	0.957
ASF1	TAF1	4932.YJL115W	4932.YGR274C	0	0	0	0	0	0.752	0	0.11	0.77
ASF1	EAF3	4932.YJL115W	4932.YPR023C	0	0	0	0	0	0.509	0	0.435	0.711
ASF1	RPD3	4932.YJL115W	4932.YNL330C	0	0	0	0	0	0.399	0	0.596	0.747
ASF1	POB3	4932.YJL115W	4932.YML069W	0	0	0	0	0	0.234	0	0.73	0.784
ASF1	SNF2	4932.YJL115W	4932.YOR290C	0	0	0	0	0	0.724	0	0.552	0.871
ASF1	SGS1	4932.YJL115W	4932.YMR190C	0	0	0	0	0	0.77	0	0.482	0.876
ASF1	RAD52	4932.YJL115W	4932.YML032C	0	0	0	0	0	0.737	0	0.624	0.896
ASF1	SET2	4932.YJL115W	4932.YJL168C	0	0	0	0	0	0.583	0	0.779	0.904
ASF1	BDF1	4932.YJL115W	4932.YLR399C	0	0	0	0	0	0.535	0	0.811	0.908
ASF1	CDC45	4932.YJL115W	4932.YLR103C	0	0	0	0	0	0.145	0	0.868	0.882
ASF1	CSE4	4932.YJL115W	4932.YKL049C	0	0	0	0	0	0.898	0	0.473	0.944
ASF1	HTZ1	4932.YJL115W	4932.YOL012C	0	0	0	0	0	0.827	0	0.783	0.96
ASF1	HAT1	4932.YJL115W	4932.YPL001W	0	0	0	0	0	0.83	0	0.864	0.975
ASF1	VPS75	4932.YJL115W	4932.YNL246W	0	0	0	0	0	0.838	0	0.941	0.99
ASF1	RTT106	4932.YJL115W	4932.YNL206C	0	0	0	0	0	0.683	0	0.979	0.993
ASF1	HIF1	4932.YJL115W	4932.YLL022C	0	0	0	0	0	0.986	0	0.682	0.995
ASF1	RAD53	4932.YJL115W	4932.YPL153C	0	0	0	0	0	0.999	0	0.949	0.999
ASF1	HHT2	4932.YJL115W	4932.YNL031C	0	0	0	0	0	0.986	0	0.956	0.999
ASF1	HHF2	4932.YJL115W	4932.YNL030W	0	0	0	0	0	0.99	0	0.949	0.999
ASF1	RTT109	4932.YJL115W	4932.YLL002W	0	0	0	0	0	0.997	0	0.995	0.999
ASF1	CAC2	4932.YJL115W	4932.YML102W	0	0	0	0	0	0.991	0	0.99	0.999
BDF1	HHF1	4932.YLR399C	4932.YBR009C	0	0	0	0	0	0.886	0	0.912	0.989
BDF1	HHT1	4932.YLR399C	4932.YBR010W	0	0	0	0	0	0.838	0	0.81	0.968
BDF1	NHP10	4932.YLR399C	4932.YDL002C	0	0	0	0	0	0.148	0.9	0.291	0.934
BDF1	TAF12	4932.YLR399C	4932.YDR145W	0	0	0	0	0	0.526	0	0.449	0.728
BDF1	RVB1	4932.YLR399C	4932.YDR190C	0	0	0	0	0	0.755	0.9	0.857	0.996
BDF1	IES6	4932.YLR399C	4932.YEL044W	0	0	0	0	0	0.093	0.72	0.209	0.781
BDF1	IES5	4932.YLR399C	4932.YER092W	0	0	0	0	0	0	0.72	0.244	0.779
BDF1	SPT15	4932.YLR399C	4932.YER148W	0	0	0	0	0	0.629	0	0.434	0.781
BDF1	IES1	4932.YLR399C	4932.YFL013C	0	0	0	0	0	0.333	0.9	0.305	0.949
BDF1	INO80	4932.YLR399C	4932.YGL150C	0	0	0	0	0	0.177	0.9	0	0.914
BDF1	SWC4	4932.YLR399C	4932.YGR002C	0	0	0	0	0	0.727	0.9	0.961	0.998
BDF1	TAF1	4932.YLR399C	4932.YGR274C	0	0	0	0	0	0.711	0	0.821	0.946
BDF1	IES3	4932.YLR399C	4932.YLR052W	0	0	0	0	0	0	0.9	0.234	0.92
BDF1	ESA1	4932.YLR399C	4932.YOR244W	0	0	0	0	0	0.725	0	0.4	0.828
BDF1	HHT2	4932.YLR399C	4932.YNL031C	0	0	0	0	0	0.303	0	0.81	0.862
BDF1	IES4	4932.YLR399C	4932.YOR189W	0	0	0	0	0	0	0.9	0.13	0.909
BDF1	CAC2	4932.YLR399C	4932.YML102W	0	0	0	0	0	0.177	0	0.899	0.913
BDF1	HHF2	4932.YLR399C	4932.YNL030W	0	0	0	0	0	0.33	0	0.912	0.938
BDF1	TAF14	4932.YLR399C	4932.YPL129W	0	0	0	0	0	0.141	0.9	0.553	0.958
BDF1	HTZ1	4932.YLR399C	4932.YOL012C	0	0	0	0	0	0.816	0	0.84	0.969
BDF1	RVB2	4932.YLR399C	4932.YPL235W	0	0	0	0	0	0.677	0.9	0.846	0.994
BDF1	TAF7	4932.YLR399C	4932.YMR227C	0	0	0	0	0	0.995	0	0.853	0.999
BIK1	KEL1	4932.YCL029C	4932.YHR158C	0	0	0	0	0	0.602	0	0.312	0.714
BIK1	KEL2	4932.YCL029C	4932.YGR238C	0	0	0	0	0	0.655	0	0.312	0.752
BIK1	NUF2	4932.YCL029C	4932.YOL069W	0	0	0	0	0	0.23	0	0.693	0.753
BIK1	NAM8	4932.YCL029C	4932.YHR086W	0	0	0	0	0	0.045	0	0.774	0.774
BIK1	NIP100	4932.YCL029C	4932.YPL174C	0	0	0	0	0	0.11	0	0.76	0.777
BIK1	DHH1	4932.YCL029C	4932.YDL160C	0	0	0	0	0	0.134	0	0.755	0.778
BIK1	PAC11	4932.YCL029C	4932.YDR488C	0	0	0	0	0	0.092	0	0.797	0.807
BIK1	JNM1	4932.YCL029C	4932.YMR294W	0	0	0	0	0	0.486	0	0.721	0.851
BIK1	TUB2	4932.YCL029C	4932.YFL037W	0	0	0	0	0	0.525	0	0.709	0.856
BIK1	TUB1	4932.YCL029C	4932.YML085C	0	0	0	0	0	0.715	0	0.567	0.871
BIK1	NUM1	4932.YCL029C	4932.YDR150W	0	0	0	0	0	0.094	0	0.877	0.884
BIK1	KAR3	4932.YCL029C	4932.YPR141C	0	0	0	0	0	0.341	0	0.84	0.89
BIK1	KIP3	4932.YCL029C	4932.YGL216W	0	0	0	0	0	0.424	0	0.848	0.909
BIK1	CIN8	4932.YCL029C	4932.YEL061C	0	0	0	0	0	0.634	0	0.807	0.926
BIK1	TUB3	4932.YCL029C	4932.YML124C	0	0	0	0	0	0.777	0	0.718	0.934
BIK1	NDL1	4932.YCL029C	4932.YLR254C	0	0	0	0	0	0	0	0.959	0.959
BIK1	KAR9	4932.YCL029C	4932.YPL269W	0	0	0	0	0	0.833	0	0.923	0.986
BIK1	DYN1	4932.YCL029C	4932.YKR054C	0	0	0	0	0	0.49	0	0.975	0.987
BIK1	PAC1	4932.YCL029C	4932.YOR269W	0	0	0	0	0	0.587	0	0.974	0.989
BIK1	STU2	4932.YCL029C	4932.YLR045C	0	0	0	0	0	0.84	0	0.95	0.991
BIK1	KIP2	4932.YCL029C	4932.YPL155C	0	0	0	0	0	0.913	0	0.97	0.997
BIK1	BIM1	4932.YCL029C	4932.YER016W	0	0	0	0	0	0.982	0	0.983	0.999
BIM1	SLI15	4932.YER016W	4932.YBR156C	0	0	0	0	0	0.812	0	0.79	0.958
BIM1	NUM1	4932.YER016W	4932.YDR150W	0	0	0	0	0	0.652	0	0.809	0.93
BIM1	PAC11	4932.YER016W	4932.YDR488C	0	0	0	0	0	0.639	0	0.62	0.857
BIM1	CIN8	4932.YER016W	4932.YEL061C	0	0	0	0	0	0.462	0	0.904	0.946
BIM1	CSM3	4932.YER016W	4932.YMR048W	0	0	0	0	0	0.533	0	0.39	0.702
