node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABP1	SLA1	4932.YCR088W	4932.YBL007C	0	0	0	0	0	0.802	0	0.946	0.988
ABP1	APL3	4932.YCR088W	4932.YBL037W	0	0	0	0	0	0.068	0.6	0.377	0.747
ABP1	EDE1	4932.YCR088W	4932.YBL047C	0	0	0	0	0	0.372	0.8	0.781	0.97
ABP1	ARC40	4932.YCR088W	4932.YBR234C	0	0	0	0	0	0	0.6	0.621	0.841
ABP1	RVS161	4932.YCR088W	4932.YCR009C	0	0	0	0	0	0.315	0	0.935	0.953
ABP1	BUD6	4932.YCR088W	4932.YLR319C	0	0	0	0	0	0	0	0.759	0.759
ABP1	PIN3	4932.YCR088W	4932.YPR154W	0	0	0	0	0	0.082	0.487	0.53	0.759
ABP1	ENT1	4932.YCR088W	4932.YDL161W	0	0	0	0	0	0	0	0.767	0.767
ABP1	YAP1802	4932.YCR088W	4932.YGR241C	0	0	0	0	0	0	0.6	0.45	0.77
ABP1	BNI1	4932.YCR088W	4932.YNL271C	0	0	0	0	0	0.046	0	0.789	0.79
ABP1	LSB3	4932.YCR088W	4932.YFR024C-A	0	0	0	0	0	0.337	0	0.727	0.811
ABP1	ARC19	4932.YCR088W	4932.YKL013C	0	0	0	0	0	0.092	0.6	0.515	0.808
ABP1	BBC1	4932.YCR088W	4932.YJL020C	0	0	0	0	0	0	0	0.822	0.822
ABP1	LSB1	4932.YCR088W	4932.YGR136W	0	0	0	0	0	0.082	0.487	0.695	0.843
ABP1	SWA2	4932.YCR088W	4932.YDR320C	0	0	0	0	0	0.201	0.8	0.124	0.847
ABP1	ARC18	4932.YCR088W	4932.YLR370C	0	0	0	0	0	0.136	0.6	0.61	0.853
ABP1	YAP1801	4932.YCR088W	4932.YHR161C	0	0	0	0	0	0	0.6	0.692	0.871
ABP1	CRN1	4932.YCR088W	4932.YLR429W	0	0	0	0	0	0.064	0	0.86	0.863
ABP1	CDC42	4932.YCR088W	4932.YLR229C	0	0	0	0	0	0.043	0	0.89	0.89
ABP1	CLC1	4932.YCR088W	4932.YGR167W	0	0	0	0	0	0.059	0.6	0.756	0.9
ABP1	YSC84	4932.YCR088W	4932.YHR016C	0	0	0	0	0	0.447	0	0.831	0.902
ABP1	ARC15	4932.YCR088W	4932.YIL062C	0	0	0	0	0	0	0.3	0.875	0.908
ABP1	END3	4932.YCR088W	4932.YNL084C	0	0	0	0	0	0.082	0.6	0.827	0.931
ABP1	PFY1	4932.YCR088W	4932.YOR122C	0	0	0	0	0	0.081	0	0.939	0.942
ABP1	MYO3	4932.YCR088W	4932.YKL129C	0	0	0	0	0	0.193	0	0.935	0.946
ABP1	CHC1	4932.YCR088W	4932.YGL206C	0	0	0	0	0	0.337	0.6	0.846	0.955
ABP1	ARC35	4932.YCR088W	4932.YNR035C	0	0	0	0	0	0.348	0.6	0.839	0.954
ABP1	VRP1	4932.YCR088W	4932.YLR337C	0	0	0	0	0	0.055	0	0.961	0.962
ABP1	COF1	4932.YCR088W	4932.YLL050C	0	0	0	0	0	0.254	0	0.957	0.966
ABP1	MYO5	4932.YCR088W	4932.YMR109W	0	0	0	0	0	0.495	0	0.937	0.966
ABP1	BZZ1	4932.YCR088W	4932.YHR114W	0	0	0	0	0	0	0.6	0.949	0.978
ABP1	PAN1	4932.YCR088W	4932.YIR006C	0	0	0	0	0	0.047	0.8	0.899	0.979
ABP1	ARP3	4932.YCR088W	4932.YJR065C	0	0	0	0	0	0.638	0.6	0.905	0.985
ABP1	RVS167	4932.YCR088W	4932.YDR388W	0	0	0	0	0	0.815	0	0.942	0.988
ABP1	LAS17	4932.YCR088W	4932.YOR181W	0	0	0	0	0	0.516	0	0.978	0.989
ABP1	SRV2	4932.YCR088W	4932.YNL138W	0	0	0	0	0	0.923	0	0.871	0.989
ABP1	SAC6	4932.YCR088W	4932.YDR129C	0	0	0	0	0	0.818	0	0.955	0.991
ABP1	ACT1	4932.YCR088W	4932.YFL039C	0	0	0	0	0	0.898	0	0.996	0.999
ABP1	SLA2	4932.YCR088W	4932.YNL243W	0	0	0	0	0	0.987	0.6	0.962	0.999
ABP1	ARP2	4932.YCR088W	4932.YDL029W	0	0	0	0	0	0.99	0.3	0.984	0.999
ACT1	SSA1	4932.YFL039C	4932.YAL005C	0	0	0	0	0	0.25	0	0.66	0.734
ACT1	BUD14	4932.YFL039C	4932.YAR014C	0	0	0	0	0	0	0	0.767	0.767
ACT1	HTA2	4932.YFL039C	4932.YBL003C	0	0	0	0	0	0.125	0	0.728	0.752
ACT1	SLA1	4932.YFL039C	4932.YBL007C	0	0	0	0	0	0.069	0	0.917	0.919
ACT1	FUS3	4932.YFL039C	4932.YBL016W	0	0	0	0	0	0.313	0	0.765	0.832
ACT1	EDE1	4932.YFL039C	4932.YBL047C	0	0	0	0	0	0.073	0	0.883	0.887
ACT1	HHT1	4932.YFL039C	4932.YBR010W	0	0	0	0	0	0.178	0	0.884	0.901
ACT1	HSL7	4932.YFL039C	4932.YBR133C	0	0	0	0	0	0.286	0	0.688	0.767
ACT1	CDC28	4932.YFL039C	4932.YBR160W	0	0	0	0	0	0.057	0	0.936	0.937
ACT1	ARC40	4932.YFL039C	4932.YBR234C	0	0	0	0	0	0.349	0.342	0.892	0.95
ACT1	CHK1	4932.YFL039C	4932.YBR274W	0	0	0	0	0	0.117	0	0.89	0.899
ACT1	SNF5	4932.YFL039C	4932.YBR289W	0	0	0	0	0	0.251	0.553	0.23	0.72
ACT1	RVS161	4932.YFL039C	4932.YCR009C	0	0	0	0	0	0.346	0	0.961	0.973
ACT1	ARP2	4932.YFL039C	4932.YDL029W	0	0	0	0.934	0	0.99	0	0.998	0.991
ACT1	CDC48	4932.YFL039C	4932.YDL126C	0	0	0	0	0	0.173	0	0.659	0.706
ACT1	RPO21	4932.YFL039C	4932.YDL140C	0	0	0	0	0	0.781	0.553	0.669	0.964
ACT1	ENT1	4932.YFL039C	4932.YDL161W	0	0	0	0	0	0.051	0	0.95	0.951
ACT1	ARF1	4932.YFL039C	4932.YDL192W	0	0	0	0	0	0.25	0.261	0.876	0.925
ACT1	SAC6	4932.YFL039C	4932.YDR129C	0	0	0	0	0	0.997	0.297	0.998	0.999
ACT1	SUP35	4932.YFL039C	4932.YDR172W	0	0	0	0	0	0.408	0	0.882	0.927
ACT1	HTA1	4932.YFL039C	4932.YDR225W	0	0	0	0	0	0.372	0	0.666	0.781
ACT1	RVS167	4932.YFL039C	4932.YDR388W	0	0	0	0	0	0.809	0	0.991	0.998
ACT1	RPB7	4932.YFL039C	4932.YDR404C	0	0	0	0	0	0.401	0	0.727	0.83
ACT1	SNF1	4932.YFL039C	4932.YDR477W	0	0	0	0	0	0.104	0	0.712	0.731
ACT1	VPS52	4932.YFL039C	4932.YDR484W	0	0	0	0	0	0.502	0	0.454	0.716
ACT1	GCN4	4932.YFL039C	4932.YEL009C	0	0	0	0	0	0.045	0.416	0.546	0.724
ACT1	BIM1	4932.YFL039C	4932.YER016W	0	0	0	0	0	0.071	0	0.861	0.866
ACT1	RSP5	4932.YFL039C	4932.YER125W	0	0	0	0	0	0.352	0	0.61	0.737
ACT1	GLC7	4932.YFL039C	4932.YER133W	0	0	0	0	0	0.287	0	0.605	0.706
ACT1	SPT15	4932.YFL039C	4932.YER148W	0	0	0	0	0	0.147	0	0.764	0.79
ACT1	PEA2	4932.YFL039C	4932.YER149C	0	0	0	0	0	0.319	0	0.714	0.797
ACT1	BEM2	4932.YFL039C	4932.YER155C	0	0	0	0	0	0.5	0	0.696	0.841
ACT1	CHD1	4932.YFL039C	4932.YER164W	0	0	0	0	0	0.199	0.261	0.698	0.805
ACT1	BEM3	4932.YFL039C	4932.YPL115C	0	0	0	0	0	0.056	0	0.714	0.718
ACT1	MSN2	4932.YFL039C	4932.YMR037C	0	0	0	0	0	0.346	0.283	0.453	0.721
ACT1	CDC33	4932.YFL039C	4932.YOL139C	0	0	0	0	0	0.094	0	0.719	0.734
ACT1	ASC1	4932.YFL039C	4932.YMR116C	0	0	0	0	0	0.228	0	0.634	0.706
ACT1	LSB1	4932.YFL039C	4932.YGR136W	0	0	0	0	0	0.347	0	0.645	0.758
ACT1	KEL1	4932.YFL039C	4932.YHR158C	0	0	0	0	0	0.184	0	0.727	0.768
ACT1	RPN11	4932.YFL039C	4932.YFR004W	0	0	0	0	0	0.691	0	0.291	0.771
ACT1	TEP1	4932.YFL039C	4932.YNL128W	0	0	0	0	0	0.063	0.427	0.61	0.772
ACT1	YAP1	4932.YFL039C	4932.YML007W	0	0	0	0	0	0.069	0	0.774	0.78
ACT1	RPS1A	4932.YFL039C	4932.YLR441C	0	0	0	0	0	0.1	0	0.736	0.753
ACT1	PHO85	4932.YFL039C	4932.YPL031C	0	0	0	0	0	0.151	0	0.757	0.785
ACT1	RPS1B	4932.YFL039C	4932.YML063W	0	0	0	0	0	0.153	0	0.736	0.767
ACT1	CLB2	4932.YFL039C	4932.YPR119W	0	0	0	0	0	0.07	0	0.785	0.792
ACT1	SSK2	4932.YFL039C	4932.YNR031C	0	0	0	0	0	0.315	0	0.729	0.806
ACT1	CDC5	4932.YFL039C	4932.YMR001C	0	0	0	0	0	0	0	0.814	0.814
ACT1	KSS1	4932.YFL039C	4932.YGR040W	0	0	0	0	0	0.31	0	0.761	0.828
ACT1	PIN3	4932.YFL039C	4932.YPR154W	0	0	0	0	0	0.347	0	0.757	0.834
ACT1	RSR1	4932.YFL039C	4932.YGR152C	0	0	0	0	0	0.16	0.261	0.771	0.845
ACT1	CDC11	4932.YFL039C	4932.YJR076C	0	0	0	0	0	0.327	0	0.805	0.863
ACT1	SWE1	4932.YFL039C	4932.YJL187C	0	0	0	0	0	0.056	0	0.866	0.868
ACT1	BBC1	4932.YFL039C	4932.YJL020C	0	0	0	0	0	0.068	0	0.864	0.868
ACT1	RAS1	4932.YFL039C	4932.YOR101W	0	0	0	0	0	0.16	0.261	0.819	0.878
ACT1	SLT2	4932.YFL039C	4932.YHR030C	0	0	0	0	0	0.329	0	0.834	0.884
ACT1	RAS2	4932.YFL039C	4932.YNL098C	0	0	0	0	0	0.16	0.261	0.835	0.889
ACT1	CHC1	4932.YFL039C	4932.YGL206C	0	0	0	0	0	0.123	0	0.878	0.888
ACT1	HOG1	4932.YFL039C	4932.YLR113W	0	0	0	0	0	0.074	0	0.886	0.89
ACT1	TOR1	4932.YFL039C	4932.YJR066W	0	0	0	0	0	0.187	0.261	0.837	0.893
ACT1	ARC19	4932.YFL039C	4932.YKL013C	0	0	0	0	0	0.557	0.368	0.662	0.897
ACT1	TOR2	4932.YFL039C	4932.YKL203C	0	0	0	0	0	0.183	0.261	0.847	0.899
ACT1	ARC15	4932.YFL039C	4932.YIL062C	0	0	0	0	0	0.352	0.271	0.814	0.904
ACT1	ENT2	4932.YFL039C	4932.YLR206W	0	0	0	0	0	0.052	0	0.912	0.913
ACT1	ARC35	4932.YFL039C	4932.YNR035C	0	0	0	0	0	0.353	0.368	0.816	0.918
ACT1	BZZ1	4932.YFL039C	4932.YHR114W	0	0	0	0	0	0.132	0	0.914	0.922
ACT1	YSC84	4932.YFL039C	4932.YHR016C	0	0	0	0	0	0.448	0	0.866	0.923
ACT1	CLC1	4932.YFL039C	4932.YGR167W	0	0	0	0	0	0.398	0	0.889	0.93
ACT1	SPA2	4932.YFL039C	4932.YLL021W	0	0	0	0	0	0.095	0	0.932	0.936
ACT1	END3	4932.YFL039C	4932.YNL084C	0	0	0	0	0	0.043	0	0.945	0.945
ACT1	MYO3	4932.YFL039C	4932.YKL129C	0	0	0	0	0	0.22	0	0.953	0.962
ACT1	ARC18	4932.YFL039C	4932.YLR370C	0	0	0	0	0	0.553	0.368	0.893	0.967
ACT1	PAN1	4932.YFL039C	4932.YIR006C	0	0	0	0	0	0.418	0	0.949	0.969
ACT1	MYO5	4932.YFL039C	4932.YMR109W	0	0	0	0	0	0.528	0	0.966	0.983
ACT1	STH1	4932.YFL039C	4932.YIL126W	0	0	0	0	0	0.961	0.473	0.399	0.986
ACT1	ARP3	4932.YFL039C	4932.YJR065C	0	0	0	0.876	0	0.993	0	0.957	0.993
ACT1	TAF14	4932.YFL039C	4932.YPL129W	0	0	0	0	0	0.894	0.9	0.568	0.995
ACT1	RHO1	4932.YFL039C	4932.YPR165W	0	0	0	0	0	0.204	0.553	0.989	0.995
ACT1	CRN1	4932.YFL039C	4932.YLR429W	0	0	0	0	0	0.805	0	0.976	0.995
ACT1	CYR1	4932.YFL039C	4932.YJL005W	0	0	0	0	0	0.786	0	0.983	0.996
ACT1	SLA2	4932.YFL039C	4932.YNL243W	0	0	0	0	0	0.727	0	0.988	0.996
ACT1	VRP1	4932.YFL039C	4932.YLR337C	0	0	0	0	0	0.776	0	0.993	0.998
ACT1	CDC42	4932.YFL039C	4932.YLR229C	0	0	0	0	0	0.195	0.473	0.996	0.998
ACT1	BUD6	4932.YFL039C	4932.YLR319C	0	0	0	0	0	0.736	0	0.998	0.999
ACT1	PFY1	4932.YFL039C	4932.YOR122C	0	0	0	0	0	0.997	0	0.998	0.999
ACT1	COF1	4932.YFL039C	4932.YLL050C	0	0	0	0	0	0.996	0.446	0.998	0.999
ACT1	BNI1	4932.YFL039C	4932.YNL271C	0	0	0	0	0	0.839	0	0.998	0.999
ACT1	LAS17	4932.YFL039C	4932.YOR181W	0	0	0	0	0	0.996	0.368	0.996	0.999
ACT1	SRV2	4932.YFL039C	4932.YNL138W	0	0	0	0	0	0.996	0	0.951	0.999
ADH4	COF1	4932.YGL256W	4932.YLL050C	0	0	0	0	0	0.96	0	0	0.96
ADH4	PRM15	4932.YGL256W	4932.YMR278W	0	0	0	0	0	0.962	0	0.702	0.988
AIR1	AIR2	4932.YIL079C	4932.YDL175C	0	0	0	0.92	0	0.881	0.9	0.978	0.988
AIR1	SKI8	4932.YIL079C	4932.YGL213C	0	0	0	0	0	0	0	0.734	0.734
AIR1	SEN1	4932.YIL079C	4932.YLR430W	0	0	0	0	0	0.064	0	0.914	0.916
AIR1	TRF5	4932.YIL079C	4932.YNL299W	0	0	0	0	0	0.722	0.9	0.997	0.999
AIR1	MTR4	4932.YIL079C	4932.YJL050W	0	0	0	0	0	0.763	0.9	0.996	0.999
AIR1	PAP2	4932.YIL079C	4932.YOL115W	0	0	0	0	0	0.912	0.9	0.992	0.999
AIR2	NPL3	4932.YDL175C	4932.YDR432W	0	0	0	0	0	0.723	0	0.073	0.732
AIR2	SKI8	4932.YDL175C	4932.YGL213C	0	0	0	0	0	0	0	0.766	0.766
AIR2	SEN1	4932.YDL175C	4932.YLR430W	0	0	0	0	0	0.342	0	0.897	0.929
AIR2	PAP2	4932.YDL175C	4932.YOL115W	0	0	0	0	0	0.935	0.9	0.997	0.999
AIR2	MTR4	4932.YDL175C	4932.YJL050W	0	0	0	0	0	0.916	0.9	0.997	0.999
AIR2	TRF5	4932.YDL175C	4932.YNL299W	0	0	0	0	0	0.369	0.9	0.991	0.999
AKL1	SLA1	4932.YBR059C	4932.YBL007C	0	0	0	0	0	0.512	0	0.542	0.767
AKL1	APL3	4932.YBR059C	4932.YBL037W	0	0	0	0	0	0.644	0	0.32	0.747
AKL1	EDE1	4932.YBR059C	4932.YBL047C	0	0	0	0	0	0.536	0	0.662	0.836
AKL1	APS2	4932.YBR059C	4932.YJR058C	0	0	0	0	0	0.654	0	0.197	0.71
AKL1	ENT1	4932.YBR059C	4932.YDL161W	0	0	0	0	0	0.168	0	0.666	0.71
AKL1	END3	4932.YBR059C	4932.YNL084C	0	0	0	0	0	0.192	0	0.679	0.73
AKL1	ENT2	4932.YBR059C	4932.YLR206W	0	0	0	0	0	0.188	0	0.7	0.746
AKL1	SLA2	4932.YBR059C	4932.YNL243W	0	0	0	0	0	0.478	0	0.615	0.79
AKL1	PAN1	4932.YBR059C	4932.YIR006C	0	0	0	0	0	0.344	0	0.761	0.836
AKL1	APM4	4932.YBR059C	4932.YOL062C	0	0	0	0	0	0.74	0	0.408	0.839
APL1	APL3	4932.YJR005W	4932.YBL037W	0	0	0	0	0	0.991	0.8	0.984	0.999
APL1	EDE1	4932.YJR005W	4932.YBL047C	0	0	0	0	0	0.585	0.6	0.564	0.921
APL1	ENT1	4932.YJR005W	4932.YDL161W	0	0	0	0	0	0.216	0	0.718	0.769
APL1	ENT5	4932.YJR005W	4932.YDR153C	0	0	0	0	0	0.183	0.9	0.229	0.931
APL1	SWA2	4932.YJR005W	4932.YDR320C	0	0	0	0	0	0.172	0.6	0.352	0.766
APL1	CHC1	4932.YJR005W	4932.YGL206C	0	0	0	0	0	0.703	0.9	0.893	0.996
APL1	CLC1	4932.YJR005W	4932.YGR167W	0	0	0	0	0	0.132	0.9	0.433	0.946
APL1	YAP1802	4932.YJR005W	4932.YGR241C	0	0	0	0	0	0.224	0.6	0.478	0.823
APL1	YAP1801	4932.YJR005W	4932.YHR161C	0	0	0	0	0	0.224	0.6	0.478	0.823
APL1	PAN1	4932.YJR005W	4932.YIR006C	0	0	0	0	0	0.215	0.6	0.318	0.767
APL1	ENT2	4932.YJR005W	4932.YLR206W	0	0	0	0	0	0.216	0	0.636	0.702
APL1	END3	4932.YJR005W	4932.YNL084C	0	0	0	0	0	0.215	0.6	0.291	0.757
APL1	APL2	4932.YJR005W	4932.YKL135C	0	0	0	0.625	0	0.315	0.72	0	0.8
APL1	ENT3	4932.YJR005W	4932.YJR125C	0	0	0	0	0	0.183	0.9	0.302	0.938
APL1	APL4	4932.YJR005W	4932.YPR029C	0	0	0	0	0	0.693	0.72	0.923	0.992
APL1	APS2	4932.YJR005W	4932.YJR058C	0	0	0	0	0	0.986	0.9	0.868	0.999
APL1	APM4	4932.YJR005W	4932.YOL062C	0	0	0	0	0	0.991	0.8	0.938	0.999
APL2	APL3	4932.YKL135C	4932.YBL037W	0	0	0	0	0	0.962	0.72	0.674	0.996
APL2	EDE1	4932.YKL135C	4932.YBL047C	0	0	0	0	0	0.419	0.6	0.579	0.893
APL2	CHS3	4932.YKL135C	4932.YBR023C	0	0	0	0	0	0	0	0.711	0.711
APL2	ARF1	4932.YKL135C	4932.YDL192W	0	0	0	0	0	0.58	0	0.407	0.74
APL2	ENT5	4932.YKL135C	4932.YDR153C	0	0	0	0	0	0.543	0.72	0.278	0.899
APL2	SWA2	4932.YKL135C	4932.YDR320C	0	0	0	0	0	0.272	0.6	0.352	0.794
APL2	CHC1	4932.YKL135C	4932.YGL206C	0	0	0	0	0	0.919	0.72	0.911	0.997
APL2	CLC1	4932.YKL135C	4932.YGR167W	0	0	0	0	0	0.38	0.72	0.689	0.941
APL2	YAP1802	4932.YKL135C	4932.YGR241C	0	0	0	0	0	0.224	0.6	0.478	0.823
APL2	YAP1801	4932.YKL135C	4932.YHR161C	0	0	0	0	0	0.224	0.6	0.478	0.823
APL2	PAN1	4932.YKL135C	4932.YIR006C	0	0	0	0	0	0.215	0.6	0.291	0.757
APL2	APS2	4932.YKL135C	4932.YJR058C	0	0	0	0	0	0.972	0.72	0.706	0.997
APL2	ENT3	4932.YKL135C	4932.YJR125C	0	0	0	0	0	0.183	0.72	0.229	0.808
APL2	SLA2	4932.YKL135C	4932.YNL243W	0	0	0	0	0	0.079	0.6	0.276	0.71
APL2	END3	4932.YKL135C	4932.YNL084C	0	0	0	0	0	0.215	0.6	0.681	0.891
APL2	APM4	4932.YKL135C	4932.YOL062C	0	0	0	0	0	0.963	0.72	0.86	0.998
APL2	APL4	4932.YKL135C	4932.YPR029C	0	0	0	0	0	0.999	0.8	0.973	0.999
APL3	ARP3	4932.YBL037W	4932.YJR065C	0	0	0	0	0	0.075	0.6	0.491	0.795
APL3	ARP2	4932.YBL037W	4932.YDL029W	0	0	0	0	0	0.075	0.6	0.499	0.798
APL3	SYP1	4932.YBL037W	4932.YCR030C	0	0	0	0	0	0	0.6	0.61	0.837
APL3	SWA2	4932.YBL037W	4932.YDR320C	0	0	0	0	0	0.259	0.6	0.569	0.861
APL3	SLA2	4932.YBL037W	4932.YNL243W	0	0	0	0	0	0.178	0.6	0.707	0.895
APL3	RVS167	4932.YBL037W	4932.YDR388W	0	0	0	0	0	0.406	0.468	0.839	0.944
APL3	ENT5	4932.YBL037W	4932.YDR153C	0	0	0	0	0	0.671	0.842	0.479	0.97
APL3	ENT3	4932.YBL037W	4932.YJR125C	0	0	0	0	0	0.671	0.842	0.503	0.971
APL3	SEC16	4932.YBL037W	4932.YPL085W	0	0	0	0	0	0.963	0	0.374	0.975
APL3	RVS161	4932.YBL037W	4932.YCR009C	0	0	0	0	0	0.406	0.882	0.741	0.98
APL3	YAP1802	4932.YBL037W	4932.YGR241C	0	0	0	0	0	0.679	0.813	0.665	0.978
APL3	END3	4932.YBL037W	4932.YNL084C	0	0	0	0	0	0.667	0.774	0.733	0.978
APL3	APL4	4932.YBL037W	4932.YPR029C	0	0	0	0.543	0	0	0.72	0.967	0.843
APL3	YAP1801	4932.YBL037W	4932.YHR161C	0	0	0	0	0	0.679	0.813	0.748	0.983
APL3	PAN1	4932.YBL037W	4932.YIR006C	0	0	0	0	0	0.667	0.774	0.85	0.987
APL3	CLC1	4932.YBL037W	4932.YGR167W	0	0	0	0	0	0.375	0.72	0.962	0.992
APL3	ENT1	4932.YBL037W	4932.YDL161W	0	0	0	0	0	0.848	0.553	0.915	0.993
APL3	ENT2	4932.YBL037W	4932.YLR206W	0	0	0	0	0	0.848	0.553	0.92	0.994
APL3	APM4	4932.YBL037W	4932.YOL062C	0	0	0	0	0	0.995	0.975	0.994	0.999
APL3	APS2	4932.YBL037W	4932.YJR058C	0	0	0	0	0	0.994	0.8	0.985	0.999
APL3	EDE1	4932.YBL037W	4932.YBL047C	0	0	0	0	0	0.969	0.95	0.971	0.999
APL3	CHC1	4932.YBL037W	4932.YGL206C	0	0	0	0	0	0.638	0.72	0.984	0.998
APL4	EDE1	4932.YPR029C	4932.YBL047C	0	0	0	0	0	0.232	0.396	0.534	0.764
APL4	ENT1	4932.YPR029C	4932.YDL161W	0	0	0	0	0	0.23	0.396	0.816	0.906
APL4	ARF1	4932.YPR029C	4932.YDL192W	0	0	0	0	0	0.673	0	0.831	0.942
APL4	ENT5	4932.YPR029C	4932.YDR153C	0	0	0	0	0	0.569	0.823	0.828	0.985
APL4	CHC1	4932.YPR029C	4932.YGL206C	0	0	0	0	0	0.892	0.72	0.937	0.997
APL4	CLC1	4932.YPR029C	4932.YGR167W	0	0	0	0	0	0.397	0.72	0.461	0.901
APL4	YAP1802	4932.YPR029C	4932.YGR241C	0	0	0	0	0	0.223	0.408	0.506	0.753
APL4	YAP1801	4932.YPR029C	4932.YHR161C	0	0	0	0	0	0.223	0.408	0.5	0.75
APL4	PAN1	4932.YPR029C	4932.YIR006C	0	0	0	0	0	0.232	0.396	0.53	0.763
APL4	APS2	4932.YPR029C	4932.YJR058C	0	0	0	0	0	0.333	0.72	0.621	0.923
APL4	ENT3	4932.YPR029C	4932.YJR125C	0	0	0	0	0	0.701	0.823	0.769	0.986
APL4	ENT2	4932.YPR029C	4932.YLR206W	0	0	0	0	0	0.23	0.396	0.734	0.865
APL4	VPS27	4932.YPR029C	4932.YNR006W	0	0	0	0	0	0.103	0	0.838	0.848
APL4	APM4	4932.YPR029C	4932.YOL062C	0	0	0	0	0	0.635	0.831	0.571	0.971
APM4	EDE1	4932.YOL062C	4932.YBL047C	0	0	0	0	0	0.3	0.95	0.88	0.995
APM4	ARC40	4932.YOL062C	4932.YBR234C	0	0	0	0	0	0	0.6	0.647	0.852
APM4	RVS161	4932.YOL062C	4932.YCR009C	0	0	0	0	0	0.176	0.882	0.314	0.927
APM4	SYP1	4932.YOL062C	4932.YCR030C	0	0	0	0	0	0	0.6	0.651	0.854
APM4	ENT1	4932.YOL062C	4932.YDL161W	0	0	0	0	0	0.225	0.553	0.802	0.925
APM4	ENT5	4932.YOL062C	4932.YDR153C	0	0	0	0	0	0.195	0.842	0.476	0.927
APM4	SWA2	4932.YOL062C	4932.YDR320C	0	0	0	0	0	0.177	0.6	0.65	0.874
APM4	RVS167	4932.YOL062C	4932.YDR388W	0	0	0	0	0	0.178	0.468	0.443	0.735
APM4	CHC1	4932.YOL062C	4932.YGL206C	0	0	0	0	0	0.253	0.72	0.967	0.992
APM4	CLC1	4932.YOL062C	4932.YGR167W	0	0	0	0	0	0.171	0.72	0.803	0.95
APM4	YAP1802	4932.YOL062C	4932.YGR241C	0	0	0	0	0	0.265	0.813	0.784	0.967
APM4	YAP1801	4932.YOL062C	4932.YHR161C	0	0	0	0	0	0.265	0.813	0.795	0.969
APM4	PAN1	4932.YOL062C	4932.YIR006C	0	0	0	0	0	0.197	0.774	0.565	0.914
APM4	APS2	4932.YOL062C	4932.YJR058C	0	0	0	0	0	0.987	0.8	0.986	0.999
APM4	ENT3	4932.YOL062C	4932.YJR125C	0	0	0	0	0	0.195	0.842	0.476	0.927
APM4	ENT2	4932.YOL062C	4932.YLR206W	0	0	0	0	0	0.225	0.553	0.616	0.855
APM4	END3	4932.YOL062C	4932.YNL084C	0	0	0	0	0	0.197	0.774	0.769	0.954
APM4	SLA2	4932.YOL062C	4932.YNL243W	0	0	0	0	0	0.068	0.6	0.43	0.768
APM4	SEC16	4932.YOL062C	4932.YPL085W	0	0	0	0	0	0.962	0	0	0.962
APS2	EDE1	4932.YJR058C	4932.YBL047C	0	0	0	0	0	0.307	0.6	0.879	0.963
APS2	ARC40	4932.YJR058C	4932.YBR234C	0	0	0	0	0	0	0.6	0.488	0.786
APS2	SYP1	4932.YJR058C	4932.YCR030C	0	0	0	0	0	0	0.6	0.712	0.879
APS2	ARP2	4932.YJR058C	4932.YDL029W	0	0	0	0	0	0	0.6	0.456	0.773
APS2	ENT1	4932.YJR058C	4932.YDL161W	0	0	0	0	0	0	0	0.701	0.701
APS2	ENT5	4932.YJR058C	4932.YDR153C	0	0	0	0	0	0	0.9	0.206	0.917
APS2	SWA2	4932.YJR058C	4932.YDR320C	0	0	0	0	0	0.117	0.6	0.346	0.748
APS2	CHC1	4932.YJR058C	4932.YGL206C	0	0	0	0	0	0.289	0.9	0.937	0.995
APS2	CLC1	4932.YJR058C	4932.YGR167W	0	0	0	0	0	0.061	0.9	0.808	0.98
APS2	YAP1802	4932.YJR058C	4932.YGR241C	0	0	0	0	0	0	0.6	0.561	0.816
APS2	YAP1801	4932.YJR058C	4932.YHR161C	0	0	0	0	0	0	0.6	0.762	0.901
APS2	PAN1	4932.YJR058C	4932.YIR006C	0	0	0	0	0	0.291	0.6	0.656	0.894
APS2	SLA2	4932.YJR058C	4932.YNL243W	0	0	0	0	0	0	0.6	0.405	0.752
APS2	ARP3	4932.YJR058C	4932.YJR065C	0	0	0	0	0	0	0.6	0.697	0.873
APS2	END3	4932.YJR058C	4932.YNL084C	0	0	0	0	0	0.291	0.6	0.605	0.878
APS2	ENT3	4932.YJR058C	4932.YJR125C	0	0	0	0	0	0	0.9	0.206	0.917
ARC15	EDE1	4932.YIL062C	4932.YBL047C	0	0	0	0	0	0.094	0.6	0.372	0.752
ARC15	ARC40	4932.YIL062C	4932.YBR234C	0	0	0	0	0	0.999	0.962	0.991	0.999
ARC15	ARP2	4932.YIL062C	4932.YDL029W	0	0	0	0	0	0.997	0.962	0.983	0.999
ARC15	SAC6	4932.YIL062C	4932.YDR129C	0	0	0	0	0	0.791	0	0.612	0.915
ARC15	CHC1	4932.YIL062C	4932.YGL206C	0	0	0	0	0	0	0.6	0.677	0.865
ARC15	CLC1	4932.YIL062C	4932.YGR167W	0	0	0	0	0	0	0.6	0.332	0.721
ARC15	BZZ1	4932.YIL062C	4932.YHR114W	0	0	0	0	0	0	0.6	0.312	0.713
